v1 sentences per paragraph,v2 words per paragraph,v3 close parenthesis present,v4 dash present,v5 semi-colon or colon present,v6 question mark present,v7 apostrophe present,v8 standard deviation of sentence length,v9 length difference for consecutive sentences,v10 sentence with < 11 words,v11 sentence with > 34 words,v12 contains 'although',v13 contains 'however',v14 contains 'but',v15 contains 'because',v16 contains 'this',v17 contains 'others' or 'researchers',v18 contains numbers,v19 contains 2 times more capitals than period,v20 contains 'et',word variation,average word length,non alphabetic characters frequency,uncommon word frequency,non-alphabetic characters frequency,numeric value frequency,'',(,),",",.,:,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,JJ_exp,JJ_lim,JJ_pp,JJ_presp,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
1,19,False,False,False,True,False,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,0.9473684210526315,3.3684210526315788,0.3684210526315789,0.47368421052631576,0.3684210526315789,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0
2,35,False,False,False,False,False,5.5,11.0,False,False,False,False,False,False,False,False,False,False,False,0.7714285714285715,3.657142857142857,0.11428571428571428,0.6,0.11428571428571428,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0.08571428571428572,0.0,0.14285714285714285,0.0,0.0,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.08571428571428572,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.05714285714285714,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,52,False,True,True,False,True,7.648529270389178,6.0,True,False,False,False,False,False,False,False,False,True,False,0.7307692307692307,3.0,0.3269230769230769,0.7307692307692307,0.3269230769230769,0.0,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.019230769230769232,0.0,0.07692307692307693,0.0,0.0,0.057692307692307696,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21153846153846154,0.09615384615384616,0.0,0.0,0.0,0.019230769230769232,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.057692307692307696,0.038461538461538464,0.0,0.019230769230769232,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
5,101,False,False,True,False,False,11.889491158161478,14.25,True,True,False,False,True,False,False,False,False,False,False,0.6831683168316832,3.227722772277228,0.13861386138613863,0.504950495049505,0.13861386138613863,0.0,0.0,0.0,0.0,0.0297029702970297,0.039603960396039604,0.009900990099009901,0.0297029702970297,0.009900990099009901,0.07920792079207921,0.0,0.0,0.1188118811881188,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.039603960396039604,0.1188118811881188,0.009900990099009901,0.0,0.009900990099009901,0.0,0.0,0.1188118811881188,0.039603960396039604,0.07920792079207921,0.0,0.0,0.0,0.0,0.0297029702970297,0.0,0.10891089108910891,0.0297029702970297,0.0,0.019801980198019802,0.039603960396039604,0.0,0.009900990099009901,0.0,0.0,0.0
2,20,False,False,False,True,False,6.0,12.0,True,False,False,False,True,False,False,False,False,False,False,1.0,3.5,0.2,0.55,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.15,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62,False,False,True,False,True,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,0.6935483870967742,3.370967741935484,0.1935483870967742,0.5483870967741935,0.1935483870967742,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.03225806451612903,0.04838709677419355,0.0,0.14516129032258066,0.016129032258064516,0.0,0.11290322580645161,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14516129032258066,0.03225806451612903,0.0,0.08064516129032258,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.06451612903225806,0.016129032258064516,0.0,0.0,0.016129032258064516,0.08064516129032258,0.0,0.0,0.0,0.0
2,44,False,True,False,False,False,11.0,22.0,False,False,False,False,False,False,False,False,False,True,False,0.7954545454545454,3.3863636363636362,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.0,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.0,0.0,0.06818181818181818,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.11363636363636363,0.045454545454545456,0.0,0.022727272727272728,0.0,0.0,0.11363636363636363,0.022727272727272728,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
2,47,False,False,True,False,False,16.5,33.0,True,True,False,False,False,False,False,False,False,False,False,0.7446808510638298,4.042553191489362,0.10638297872340426,0.5957446808510638,0.10638297872340426,0.0,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.0851063829787234,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.02127659574468085,0.0,0.10638297872340426,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.06382978723404255,0.0,0.0425531914893617,0.10638297872340426,0.0,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0,0.02127659574468085
1,14,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.9285714285714286,3.2142857142857144,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
1,13,False,True,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,1.0,3.230769230769231,0.46153846153846156,0.8461538461538461,0.46153846153846156,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,False,False,False,False,False,4.0,8.0,True,False,False,False,False,False,False,False,False,False,False,0.9583333333333334,3.125,0.3333333333333333,0.7083333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
3,71,False,True,True,False,False,2.8674417556808756,5.0,False,False,False,False,True,False,False,False,False,True,False,0.7887323943661971,3.7746478873239435,0.14084507042253522,0.7183098591549296,0.14084507042253522,0.0,0.0,0.0,0.0,0.056338028169014086,0.04225352112676056,0.04225352112676056,0.028169014084507043,0.014084507042253521,0.056338028169014086,0.0,0.0,0.09859154929577464,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859154929577464,0.04225352112676056,0.0,0.04225352112676056,0.0,0.0,0.1267605633802817,0.028169014084507043,0.09859154929577464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859154929577464,0.014084507042253521,0.028169014084507043,0.028169014084507043,0.0,0.0,0.0,0.0,0.014084507042253521
1,34,False,False,True,False,True,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.8235294117647058,3.235294117647059,0.23529411764705882,0.6764705882352942,0.23529411764705882,0.0,0.08823529411764706,0.0,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.0,0.14705882352941177,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.08823529411764706,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.058823529411764705,0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.029411764705882353
8,206,True,True,True,False,True,13.3393215719541,17.428571428571427,True,True,False,False,False,True,True,False,False,False,False,0.5776699029126213,3.762135922330097,0.13106796116504854,0.5436893203883495,0.13106796116504854,0.0,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.02912621359223301,0.038834951456310676,0.02912621359223301,0.038834951456310676,0.0,0.10679611650485436,0.0,0.0,0.11165048543689321,0.07766990291262135,0.0,0.0048543689320388345,0.0,0.0,0.0048543689320388345,0.0,0.009708737864077669,0.1262135922330097,0.014563106796116505,0.0,0.02912621359223301,0.0,0.0048543689320388345,0.07766990291262135,0.0048543689320388345,0.06310679611650485,0.0,0.0,0.0048543689320388345,0.0,0.019417475728155338,0.0048543689320388345,0.014563106796116505,0.0825242718446602,0.014563106796116505,0.024271844660194174,0.0048543689320388345,0.02912621359223301,0.0,0.0048543689320388345,0.0,0.009708737864077669
4,107,False,True,False,False,False,12.47747971346778,17.666666666666668,True,True,False,False,True,False,False,False,False,False,False,0.6915887850467289,4.130841121495327,0.12149532710280374,0.5794392523364486,0.12149532710280374,0.0,0.0,0.0,0.0,0.07476635514018691,0.037383177570093455,0.009345794392523364,0.056074766355140186,0.009345794392523364,0.12149532710280374,0.009345794392523364,0.0,0.06542056074766354,0.056074766355140186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11214953271028037,0.028037383177570093,0.0,0.056074766355140186,0.0,0.0,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.018691588785046728,0.102803738317757,0.018691588785046728,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.009345794392523364
3,14,False,False,False,True,True,1.247219128924647,1.5,True,False,False,False,False,False,True,False,False,False,False,0.7857142857142857,2.2142857142857144,0.5,0.5714285714285714,0.5,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2,15,False,False,False,True,True,0.5,1.0,True,False,False,False,False,False,False,False,False,False,False,1.0,3.6,0.4,0.7333333333333333,0.4,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0
1,14,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.8571428571428571,3.5714285714285716,0.07142857142857142,0.5,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46,False,False,False,False,False,7.0,14.0,False,False,False,False,False,True,False,False,False,True,False,0.6739130434782609,3.282608695652174,0.21739130434782608,0.5217391304347826,0.21739130434782608,0.0,0.0,0.0,0.0,0.06521739130434782,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.10869565217391304,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,0.021739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0
2,25,False,False,False,False,False,4.5,9.0,True,False,False,False,False,False,False,False,False,False,False,0.76,3.0,0.32,0.72,0.32,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.04
1,8,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,1.0,3.5,0.625,1.0,0.625,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,33,False,True,False,False,True,3.265986323710904,6.0,True,False,False,False,False,False,False,False,False,False,False,0.7575757575757576,3.121212121212121,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.0,0.06060606060606061,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.12121212121212122,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0
1,18,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.9444444444444444,4.055555555555555,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
1,19,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,1.0,3.6842105263157894,0.2631578947368421,0.6842105263157895,0.2631578947368421,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
1,36,False,False,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,0.8055555555555556,3.3055555555555554,0.25,0.5833333333333334,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.027777777777777776,0.0,0.08333333333333333,0.027777777777777776,0.0,0.0,0.0,0.0
1,44,False,False,True,False,False,0.0,0.0,False,True,False,False,True,False,False,False,False,True,False,0.8181818181818182,3.3181818181818183,0.20454545454545456,0.5454545454545454,0.20454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.022727272727272728,0.045454545454545456,0.0,0.11363636363636363,0.0,0.0,0.06818181818181818,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.045454545454545456,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.06818181818181818,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.022727272727272728
4,46,False,False,False,True,False,5.408326913195984,6.333333333333333,True,False,False,False,False,False,False,False,False,True,False,0.8043478260869565,3.3260869565217392,0.2391304347826087,0.6739130434782609,0.2391304347826087,0.0,0.0,0.0,0.0,0.043478260869565216,0.06521739130434782,0.0,0.021739130434782608,0.0,0.08695652173913043,0.0,0.0,0.021739130434782608,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.06521739130434782,0.08695652173913043,0.0,0.0,0.0,0.0,0.10869565217391304,0.021739130434782608,0.10869565217391304,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.0
1,9,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,1.0,3.2222222222222223,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111
1,18,False,False,False,True,False,0.0,0.0,False,False,False,False,False,False,True,False,False,True,False,0.8888888888888888,3.2777777777777777,0.2222222222222222,0.6111111111111112,0.2222222222222222,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
4,17,False,False,False,True,False,1.0897247358851685,1.3333333333333333,True,False,False,False,False,False,False,False,False,False,False,0.8235294117647058,2.764705882352941,0.47058823529411764,0.7058823529411765,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0
3,47,False,True,True,True,False,11.323525167642018,17.5,True,False,False,False,False,False,False,False,False,False,False,0.8297872340425532,3.425531914893617,0.2765957446808511,0.6382978723404256,0.2765957446808511,0.0,0.0,0.0,0.0,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.06382978723404255,0.0,0.0,0.0425531914893617,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.1702127659574468,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.14893617021276595,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.06382978723404255,0.02127659574468085,0.0,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0
8,227,False,True,True,False,False,9.974185430399817,10.0,False,True,False,False,True,False,False,False,False,True,False,0.5859030837004405,3.920704845814978,0.1013215859030837,0.6079295154185022,0.1013215859030837,0.0,0.0,0.0,0.0,0.048458149779735685,0.03524229074889868,0.01762114537444934,0.039647577092511016,0.00881057268722467,0.12334801762114538,0.004405286343612335,0.0,0.10572687224669604,0.07929515418502203,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.013215859030837005,0.1277533039647577,0.07929515418502203,0.0,0.02643171806167401,0.0,0.0,0.048458149779735685,0.00881057268722467,0.05726872246696035,0.004405286343612335,0.0,0.0,0.0,0.01762114537444934,0.0,0.022026431718061675,0.048458149779735685,0.013215859030837005,0.02643171806167401,0.00881057268722467,0.01762114537444934,0.004405286343612335,0.004405286343612335,0.004405286343612335,0.0
3,27,False,True,False,True,False,4.320493798938574,9.0,True,False,False,False,False,False,True,False,False,True,False,0.9259259259259259,3.4444444444444446,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0
1,3,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,1.0,5.666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,False,False,True,False,True,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.95,3.55,0.3,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.15,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
6,155,False,True,True,False,False,12.746459203332595,8.2,True,True,False,False,False,True,False,True,False,False,False,0.6580645161290323,4.225806451612903,0.11612903225806452,0.632258064516129,0.11612903225806452,0.0,0.0,0.0,0.0,0.05161290322580645,0.04516129032258064,0.01935483870967742,0.03225806451612903,0.01935483870967742,0.0967741935483871,0.0,0.0,0.13548387096774195,0.12258064516129032,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.14193548387096774,0.04516129032258064,0.0,0.03870967741935484,0.0,0.0,0.03870967741935484,0.0,0.05806451612903226,0.0,0.0,0.012903225806451613,0.0,0.01935483870967742,0.0,0.0064516129032258064,0.07096774193548387,0.0064516129032258064,0.0,0.012903225806451613,0.0,0.0,0.0064516129032258064,0.0,0.0
5,62,False,True,False,False,True,7.709734106958553,10.25,True,False,False,False,False,False,False,False,False,True,False,0.8548387096774194,3.8548387096774195,0.2903225806451613,0.6774193548387096,0.2903225806451613,0.0,0.016129032258064516,0.0,0.0,0.03225806451612903,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.0,0.06451612903225806,0.016129032258064516,0.0,0.06451612903225806,0.08064516129032258,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.14516129032258066,0.03225806451612903,0.0,0.016129032258064516,0.0,0.0,0.04838709677419355,0.016129032258064516,0.11290322580645161,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0,0.016129032258064516
2,16,False,False,False,True,False,1.0,2.0,True,False,False,False,False,False,False,False,False,False,False,1.0,3.0,0.3125,0.5625,0.3125,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0
5,101,False,False,False,False,True,9.303762679690406,11.0,True,False,False,False,True,False,False,False,False,False,False,0.693069306930693,3.405940594059406,0.13861386138613863,0.5742574257425742,0.13861386138613863,0.0,0.0,0.0,0.0,0.06930693069306931,0.04950495049504951,0.0,0.039603960396039604,0.0,0.10891089108910891,0.0,0.0,0.06930693069306931,0.06930693069306931,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.1782178217821782,0.0,0.0,0.0297029702970297,0.0,0.019801980198019802,0.0594059405940594,0.039603960396039604,0.0594059405940594,0.0,0.0,0.019801980198019802,0.0,0.009900990099009901,0.0,0.0297029702970297,0.07920792079207921,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0,0.009900990099009901,0.0,0.0,0.009900990099009901
