Author name,Document name,Paragraph number,Sentence number,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81,Word 82,Word 83,Word 84,Word 85,Word 86,Word 87,Word 88,Word 89,Word 90,Word 91,Word 92,Word 93,Word 94,Word 95,Word 96,Word 97,Word 98,Word 99,Word 100,Word 101,Word 102,Word 103,Word 104,Word 105,Word 106,Word 107,Word 108,Word 109,Word 110,Word 111,Word 112,Word 113,Word 114,Word 115,Word 116,Word 117,Word 118,Word 119,Word 120,Word 121,Word 122,Word 123,Word 124,Word 125,Word 126,Word 127,Word 128,Word 129,Word 130,Word 131,Word 132
original,2111.01340_original.txt,1,5,Additionally,",",we,identify,three,major,gaps,that,must,be,addressed,to,improve,long,tail,performance,:,(,i,),combining,adaptation,methods,",",(,ii,),incorporating,extra-linguistic,knowledge,and,(,iii,),application,to,data-scarce,adaptation,settings,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01340_original.txt,1,6,Finally,",",we,demonstrate,the,utility,of,our,meta-,analysis,framework,and,observations,in,guiding,the,design,of,systematic,meta-experiments,to,ad-,dress,prevailing,open,questions,by,conducting,a,systematic,evaluation,of,popular,adaptation,meth-,ods,for,high-expertise,domains,in,a,data-scarce,setting,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01340_original.txt,1,7,This,case,study,reveals,interesting,insights,about,the,adaptation,methods,evaluated,and,shows,that,significant,progress,can,be,made,towards,de-,veloping,a,better,understanding,of,adaptation,for,the,long,tail,by,conducting,such,experiments,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,1,Background,This,section,gives,an,overview,of,hate,speech,detec-tion,in,the,field,and,it,provides,information,about,the,used,methodologies,for,both,of,the,features,and,classifiers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,2,2.1,Hate,Speech,Detection,Several,research,have,attempted,to,solve,the,prob-,lem,of,detecting,hate,speech,in,general,by,differ-,entiating,hate,and,non-hate,speech,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,3,(,Ribeiro,et,al.,",",2017,;,Djuric,et,al.,",",2015,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,4,Others,have,tackled,the,issue,of,recognizing,certain,types,of,hate,speech,",",such,as,anti-religious,hate,speech,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,5,(,Albadi,et,al.,",",2018,;,Zhang,et,al.,",",2018,),",",jihadist,(,De,Smedt,et,al.,",",2018,;,Ferrara,et,al.,",",2016,;,Wei,et,al.,",",2016,;,Gialam-,poukidis,et,al.,",",2017,),",",sexist,and,racist,(,Badjatiya,et,al.,",",2017,;,Pitsilis,et,al.,",",2018,;,Gamback,̈,and,Sik-,dar,",",2017,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,6,Several,platforms,have,been,used,to,collect,datasets,from,various,online,resources,such,as,websites,or,online,forums,(,e.g.,",",4Chan,",",Dai-,lyStorm,),",",or,recent,social,media,platforms,(,e.g.,",",Twitter,",",Facebook,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,7,Hate,speech,has,been,applied,also,on,different,languages,(,e.g.,",",English,",",Arabic,",",German,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,8,2.2,Word,Embedding,Word,embedding,(,Bengio,et,al.,",",2003,),is,a,promi-nent,natural,language,processing,(,NLP,),technique,that,seeks,to,convey,the,semantic,meaning,of,a,word,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,9,It,provides,a,useful,numerical,description,of,the,term,based,on,its,context,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,10,The,words,are,repre-sented,by,a,dense,vector,that,can,be,used,in,estimat-ing,the,similarities,between,the,words,(,Liu,",",2018,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,11,The,word,is,represented,by,an,N-,dimensional,vec-tor,appropriate,to,represent,the,word,meaning,in,a,specific,language,(,Mikolov,et,al.,",",2013,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,12,The,word,embedding,has,been,widely,used,in,many,recent,NLP,tasks,due,to,its,efficiency,such,as,text,classification,(,Gamback,̈,and,Sikdar,",",2017,;,Lilleberg,et,al.,",",2015,),",",document,clustering,(,Ailem,et,al.,",",2017,),",",part,of,speech,tagging,(,Wang,et,al.,",",2015,),",",named,entity,recognition,(,Siencnikˇ,",",2015,),",",sentiment,anal-ysis,(,Tang,et,al.,",",2014,;,Wang,et,al.,",",2016,;,Al-Azani,and,El-Alfy,",",2017,),",",and,many,other,problems,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,13,The,most,common,pretrained,word,embedding,models,are,Google,Word2Vec,",",Stanford,GloVe,and,they,are,described,as,follow,:,2.2.1,Word2Vec,Word2Vec,is,one,of,the,most,recently,used,word,embedding,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,14,It,is,provided,by,the,Google,research,team,(,Mikolov,et,al.,",",2013,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,15,Word2Vec,associates,each,word,with,a,vector-based,on,its,surrounding,context,from,a,large,corpus,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,16,The,train-,ing,process,for,extracting,the,word,vector,has,two,types,",",the,continuous,bag,of,words,model,(,CBOW,),",",which,predicts,the,target,word,from,its,context,",",and,the,Skip-Gram,model,(,SG,),",",which,predicts,the,tar-,get,context,from,a,given,word,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,17,The,feature,vector,of,the,word,is,manipulated,and,updated,accord-ing,to,each,context,the,word,appears,in,the,cor-pus,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,18,If,the,word,embedding,is,trained,well,",",similar,words,appear,close,to,each,other,in,the,dimensional,space,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,19,The,word,similarities,between,the,words,are,measured,by,the,cosine,distance,between,their,vec-,tors,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,20,Google,released,a,vector,model,called,Google,Word2Vec,that,has,been,trained,on,a,massive,cor-,pus,of,over,100,billion,words,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,21,2.2.2,GloVe,Pennington,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,22,(,2014,),provides,another,popular,word,embedding,model,named,GloVe,(,Global,Vec-,tors,for,Word,Representation,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,23,GloVe,learns,em-,beddings,using,an,unsupervised,learning,algorithm,that,is,trained,on,a,corpus,to,create,the,distribu-,tional,feature,vectors,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,24,During,the,learning,process,",",a,statistics-based,matrix,is,built,to,represent,the,words,to,words,co-occurrence,of,the,corpus,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,25,This,matrix,represents,the,word,vectors,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,26,The,learning,process,requires,time,and,space,for,the,matrix,con-,struction,",",which,is,a,highly,costly,process,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,27,The,difference,between,GloVe,and,Word2Vec,is,in,the,learning,process,",",Word2Vec,is,a,prediction,based,model,",",and,GloVe,is,a,count-based,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,28,The,GloVe,is,learned,from,Wikipedia,",",web,data,",",Twit-ter,",",and,each,model,is,available,with,multiple,vector,dimensions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,29,2.3,Bidirectional,Long,Short-Term,Memory,(,BiLSTM,),LSTM,(,Hochreiter,and,Schmidhuber,",",1997,),is,an,enhanced,version,of,the,recurrent,neural,network,",",which,is,one,of,the,deep,learning,models,that,is,designed,to,capture,information,from,a,sequence,of,information,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,30,It,differs,from,the,feed-forward,neural,network,in,that,it,has,a,backward,connection,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,31,RNN,suffers,from,a,vanishing,gradient,problem,that,happens,when,the,weights,are,not,updated,anymore,due,to,the,small,value,of,the,received,from,error,function,in,respect,to,the,current,weights,in,the,iteration,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,32,The,value,is,vanishing,in,very,long,sequences,and,becomes,close,to,zero,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,33,This,problem,stops,RNN,from,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,34,LSTM,solves,this,problem,by,adding,an,extra,interaction,cell,to,preserve,long,sequence,dependencies,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,35,Thus,",",LSTM,saves,data,for,long,sequences,",",but,it,saves,the,data,only,from,left,to,right,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,36,However,",",to,save,sequence,data,from,both,directions,",",a,Bidirectional,LSTM,(,BiLSTM,),is,used,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,37,BiLSTM,consist,of,two,LSTM,",",one,process,the,data,from,left,to,right,and,the,other,in,opposite,direction,then,concatenates,and,flattens,both,forward,and,backward,LSTM,to,improve,the,knowledge,of,the,surrounding,context,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,38,2.4,BERT,Pre-trained,Language,Model,Bidirectional,Encoder,Representations,from,Trans-,formers,(,BERT,),(,Devlin,et,al.,",",2018,),is,a,language,model,trained,on,very,huge,data,based,on,con-,textual,representations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,39,BERT,consists,of,feature,extraction,layers,",",which,consist,of,word,embed-ding,and,layer,for,the,model,(,e.g.,",",Classification,",",Question,Answering,",",Named,Entity,Recognition,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,40,BERT,is,the,most,recent,language,model,and,pro-,vides,state,of,the,art,results,in,comparison,to,other,language,models,for,various,NLP,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,41,BERT,training,procedure,of,word,embedding,differs,from,other,word,embedding,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,42,It,creates,a,bidirec-,tional,representation,of,words,that,may,be,learned,from,both,left,and,right,directions,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,43,Word,embed-ding,approaches,like,Word2Vec,and,GloVe,only,examine,one,direction,(,either,left,to,right,or,right,to,left,),",",resulting,in,static,word,representations,that,do,not,alter,with,context,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,44,If,the,word,’,s,meaning,varies,depending,on,the,context,",",GloVe,and,Word2Vec,map,the,word,to,only,one,embedding,vector,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,45,As,a,result,",",Word2Vec,and,GloVe,are,referred,to,as,context-free,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,46,BERT,is,also,different,from,previous,language,models,(,e.g.,",",ELMo,stands,for,Embeddings,from,Language,Models,(,Peters,et,al.,",",2018,),),in,that,it,manipulates,the,context,in,all,layers,in,both,directions,(,left,and,right,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,47,Instead,of,shal-low,combining,processes,such,as,concatenating,",",it,use,cooperatively,conditioning,to,combine,both,left,and,right,context,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,48,BERT,is,trained,on,Books,Cor-pus,(,800M,words,),and,English,Wikipedia,(,"2,500M",words,),(,Devlin,et,al.,",",2018,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,49,Review,of,Literature,It,is,worth,noting,that,word,embedding,is,an,effec-,tive,approach,to,a,variety,of,NLP,issues,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,50,To,extract,bio-events,from,the,scientific,literature,",",Li,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,51,(,2015,),used,word,embedding,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,52,They,used,multiple,sets,of,features,such,as,",",word,embedding,",",BOW,+,n-gram,joint,model,",",and,word,embedding,BOW,joint,model,with,SVM,classifier,and,the,overall,per-,formance,of,word,embedding,BOW,is,better,than,other,models,on,different,events,",",which,reached,to,77:37,%,f1-score,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,53,The,pure,word,embedding,model,has,lower,performance,because,the,dataset,size,is,small,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,54,Wu,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,55,(,2015,),also,used,word,embedding,to,distinguish,clinical,abbreviations,as,a,special,case,of,word,sense,disambiguation,(,WSD,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,56,The,performance,of,SVM,increased,when,employing,word,embedding,features,with,an,average,accuracy,of,93,%,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,57,Hate,speech,identification,is,a,prevalent,issue,that,has,gotten,a,lot,of,attention,from,researchers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,58,Liu,(,2018,),employed,domain-specific,word,em-,bedding,model,trained,on,the,articles,from,hate,speech,websites,and,high,centrality,users,’,tweets,to,reach,to,the,semantics,of,code,words,used,in,hate,speech,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,59,They,experimented,on,CNN,",",and,LSTM,models,and,concluded,that,CNN,performed,better,than,LSTM,on,tweets,due,to,the,length,of,tweets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,60,The,achieved,f1-score,is,78,%,given,that,they,ex-,perimented,on,the,previous,tweet-length,180,char-,acters,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,61,Gupta,and,Waseem,(,2017,),evaluate,the,performance,of,using,hate,Word2Vec,(,i.e.,",",domain-,specific,),model,with,Logistic,Regression,(,LR,),clas-,sifier,on,three,datasets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,62,They,achieved,up,to,91,%,f1-score,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,63,The,results,showed,that,domain-specific,word,embedding,has,a,desirable,performance,and,is,suitable,for,unbalanced,classes,datasets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,64,Nobata,et,al,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,65,(,2016,),aimed,to,detect,abusive,language,using,pretrained,word,embeddings,on,two,domains,(,finance,and,news,),and,regression,model,for,classification,",",they,achieved,60:2,%,and,64:9,%,f1-score,respectively,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
original,2111.01515_original.txt,1,66,The,results,showed,that,Google,Word2Vec,provides,better,performance,with,5,%,on,both,domains,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
