Author name,Document name,Paragraph number,Sentence number,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81,Word 82,Word 83,Word 84,Word 85,Word 86,Word 87,Word 88,Word 89,Word 90,Word 91,Word 92,Word 93,Word 94,Word 95,Word 96,Word 97,Word 98,Word 99,Word 100,Word 101,Word 102,Word 103,Word 104,Word 105,Word 106,Word 107,Word 108,Word 109,Word 110,Word 111,Word 112,Word 113,Word 114,Word 115,Word 116,Word 117,Word 118,Word 119,Word 120,Word 121,Word 122,Word 123,Word 124,Word 125,Word 126,Word 127,Word 128,Word 129,Word 130,Word 131,Word 132,Word 133,Word 134,Word 135,Word 136,Word 137,Word 138,Word 139,Word 140,Word 141,Word 142,Word 143,Word 144,Word 145,Word 146,Word 147,Word 148,Word 149,Word 150,Word 151,Word 152,Word 153,Word 154,Word 155,Word 156,Word 157,Word 158,Word 159,Word 160,Word 161,Word 162,Word 163,Word 164,Word 165,Word 166,Word 167,Word 168,Word 169,Word 170,Word 171,Word 172,Word 173,Word 174,Word 175,Word 176,Word 177,Word 178,Word 179,Word 180,Word 181,Word 182,Word 183,Word 184,Word 185,Word 186,Word 187,Word 188,Word 189,Word 190,Word 191,Word 192,Word 193,Word 194,Word 195,Word 196,Word 197,Word 198,Word 199,Word 200,Word 201,Word 202,Word 203,Word 204,Word 205,Word 206,Word 207,Word 208,Word 209
generated,2111.02643_generated.txt,1,2,DialogPrompt,prepends,a,prompt,utterance,to,the,dialogue,context,and,only,optimizes,the,prompt,encoder,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02643_generated.txt,1,3,In,order,to,adapt,to,different,contexts,",",we,propose,a,conditional,prompt,encoder,that,updates,prompt,activation,based,onhidden,states,of,context,before,response,generation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02643_generated.txt,1,4,Results,on,two,popular,conversation,datasets,",",namely,",",DailyDialog,and,MultiWOZ,show,that,DialogPrompt,signifi-,cantly,outperforms,fine-tuning,counterparts,and,other,prompt,based,models,on,both,automatic,and,human,evaluations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02643_generated.txt,1,5,In,the,future,",",we,will,investigate,prompt-based,dialogue,modeling,based,on,more,pre-trained,language,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02687_generated.txt,1,1,Introduction,Language,Models,(,LMs,),have,seen,significant,improvements,in,performance,due,to,the,Transformers,architecture,(,Vaswani,et,al.,",",2017,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02687_generated.txt,1,2,The,resulting,Pretrained,Language,Models,(,PLMs,),such,as,BERT,(,Devlin,et,al.,",",2019,),",",GPT2,(,Radford,et,al.,",",2019,),and,XLNet,(,Yang,et,al.,",",2019,),have,contributed,to,significant,advancements,in,many,Natural,Language,Processing,(,NLP,),tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02687_generated.txt,1,3,PLMs,",",regardless,of,their,training,objective,and,methodology,",",aim,to,learn,contextualized,text,representations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02687_generated.txt,1,4,As,such,",",the,available,context,during,training,has,a,key,role,in,the,models,performance,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02687_generated.txt,1,5,The,quadratic,computation,complexity,in,the,attention,mechanism,of,the,Transformer,architecture,",",in,terms,of,input,sequence,length,",",has,been,a,limiting,factor,to,the,amount,of,contextual,information,the,models,can,have,at,each,step,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,1,Introduction,The,leaflets,for,medicinal,products,for,human,use,include,their,complete,composition,and,instructions,for,their,administration,",",use,",",and,storage,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,2,Adverse,effects,",",their,interactions,and,contraindications,are,also,specified,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,3,In,addition,",",the,text,is,written,clearly,",",and,they,have,to,pass,a,readability,test,4,so,that,the,number,of,possible,lexical,",",syntactic,",",or,semantic,errors,is,very,low,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,4,These,characteristics,make,leaflets,a,relatively,easy,resource,to,process,using,Natural,Language,Processing,(,NLP,),techniques,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,5,This,article,presents,the,description,of,a,project,of,the,AEMPS,",",for,the,realization,of,a,system,capable,of,answering,questions,in,relation,to,medicines,for,human,use,",",called,Medicines,Question,Answering,",",MeQA,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,6,Systems,capable,of,answering,questions,posed,by,users,(,Question,Answering,systems,",",QA,),were,born,around,1960,(,Phillips,",",1960,),",",and,are,among,the,first,systems,with,some,intelligence,to,be,developed,with,computers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,7,A,medicine,QA,system,implies,that,it,must,be,able,to,answer,questions,whose,answers,can,be,found,in,the,medicine,leaflets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,8,Therefore,",",if,the,information,about,which,the,question,is,asked,is,not,found,in,the,universe,of,leaflets,",",the,system,should,indicate,that,the,answer,has,not,been,found,",",although,(,perhaps,),it,does,exist,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,9,For,example,",",when,faced,with,a,question,such,as,ÃÂ¿El,ibuprofeno,estÃÂ¡,contraindicado,para,los,hipertensos,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,10,(,Is,ibuprofen,contraindicated,for,hypertensive,patients,?,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,11,the,system,should,be,able,to,answer,",",since,such,an,answer,is,found,in,some,of,the,leaflets,of,medicines,whose,active,ingredient,is,Ibuprofen,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,12,However,",",when,faced,with,the,question,",",ÃÂ¿el,Ibuprofeno,acelera,la,pÃÂ©rdida,de,memoria,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,13,(,does,Ibuprofen,accelerate,memory,loss,?,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,14,The,system,will,not,find,the,answer,",",since,these,leaflets,do,not,clarify,anything,about,this,question,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,15,Currently,",",there,are,many,web,pages,that,offer,a,service,called,Ã¢ÂÂDoctor,AnswersÃ¢ÂÂ,",",in,which,patients,can,send,questions,to,doctors,",",and,receive,a,response,in,less,than,24,hours,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,16,For,example,",",the,web,pages,of,Doctoralia,5,",",Savia,6,",",or,SaludOnNet,7,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,17,Although,MeQA,is,a,project,that,belongs,to,the,AEMPS,",",many,of,these,websites,can,benefit,from,its,use,",",since,",",for,example,",",they,can,redirect,queries,about,medicines,for,human,use,(,which,are,many,),to,MeQA,",",so,it,answer,them,automatically,",",thus,alleviating,the,workload,of,these,professionals,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,18,In,section,2,the,state,of,the,art,in,QA,is,reviewed,",",in,section,3,the,main,features,of,MeQA,are,described,",",section,4,describes,the,evaluation,process,",",and,finally,section,5,contains,the,conclusions,and,future,work,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,19,State,of,the,Art,QA,systems,can,be,generically,divided,into,two,large,groups,(,Jurafsky,and,Martin,",",2000,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,20,The,first,group,is,made,up,of,QA,systems,based,on,information,retrieval,",",which,handle,a,collection,of,texts,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,21,Given,a,question,",",the,information,retrieval,system,tries,to,find,relevant,passages,",",and,then,obtain,a,concrete,answer,by,providing,fragments,of,those,passages,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,22,The,second,group,",",known,as,knowledge-based,QA,8,",",builds,a,semantic,representation,of,the,question,to,a,logical,representation,",",and,then,these,representations,are,used,to,query,structured,databases,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,23,An,alternative,approach,to,doing,QA,is,to,query,a,previously,trained,language,model,",",forcing,the,model,to,answer,a,question,solely,from,the,information,stored,in,its,parameters,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,24,For,example,",",in,(,Roberts,",",Raffel,and,Shazeer,",",2020,),they,use,a,language,model,called,T5,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,25,Although,this,solution,is,not,yet,complete,to,answer,questions,:,for,example,",",they,do,n't,work,as,well,as,classic,models,",",theyfrom,misinterpretation,(,unlike,standard,QA,systems,",",for,example,",",they,currently,can,not,give,users,more,context,telling,them,which,passage,the,answer,came,from,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,26,However,",",the,study,of,the,answer,extraction,from,language,models,is,an,interesting,area,for,future,QA,research,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,27,Currently,",",QA,systems,have,a,lot,of,interest,in,the,NLP,community,",",and,many,other,tasks,have,been,generated,",",such,as,:,long-form,QA,(,which,makes,use,of,data,sets,of,questions,and,answers,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,),",",where,questions,require,a,long,answer,;,community,QA,",",ComQA,(,which,makes,use,of,data,sets,of,questions,and,answers,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,),",",which,handle,a,collection,of,questions,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,28,In,addition,",",this,task,is,also,present,in,other,fields,of,artificial,intelligence,(,AI,),",",such,as,image,processing,",",called,Image,Question,Answering,",",IQA,(,which,makes,use,of,data,sets,of,images,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,),",",or,Visual,Question,Answering,",",VQA,(,which,makes,use,of,data,sets,of,images,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,),",",which,handle,a,collection,of,questions,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,",",and,then,query,those,answers,using,those,answers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,29,This,task,is,also,present,in,other,fields,of,AI,such,as,image,processing,",",called,Image,Question,Answering,",",IQA,(,which,makes,use,of,data,sets,of,images,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,),",",or,Visual,Question,Answering,",",VQA,(,which,makes,use,of,data,sets,of,images,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,),",",which,handle,a,collection,of,questions,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,",",and,then,query,those,answers,using,those,answers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,30,In,addition,",",this,task,is,also,present,in,other,fields,of,AI,such,as,image,processing,",",called,Image,Question,Answering,",",IQA,(,which,makes,use,of,data,sets,of,images,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,),",",or,Visual,Question,Answering,",",VQA,(,which,makes,use,of,data,sets,of,images,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,),",",which,handle,a,collection,of,questions,created,by,a,certain,community,such,as,Quora,or,Stack,Overflow,",",and,then,query,those,answers,using,those,answers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,31,Conclusions,and,Future,Work,This,paper,describes,a,project,that,belongs,to,the,AEMPS,",",for,the,realization,of,a,system,capable,of,answering,questions,in,relation,to,medicines,for,human,use,",",called,Medicines,Question,Answering,",",MeQA,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,32,Systems,capable,of,answering,questions,posed,by,users,(,Question,Answering,systems,",",QA,),were,born,around,1960,(,Phillips,",",1960,),",",and,are,among,the,first,systems,with,some,intelligence,to,be,developed,with,computers,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,33,A,medicine,QA,system,implies,that,it,must,be,able,to,answer,questions,whose,answers,can,be,found,in,the,medicine,leaflets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,34,Therefore,",",if,the,information,about,which,the,question,is,asked,is,not,found,in,the,universe,of,leaflets,",",the,system,should,indicate,that,the,answer,has,not,been,found,",",although,(,perhaps,),it,does,exist,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,35,For,example,",",when,faced,with,a,question,such,as,ÃÂ¿El,ibuprofeno,estÃÂ¡,contraindicado,para,los,hipertensos,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generated,2111.02760_generated.txt,1,36,(,Is,ibuprofen,contraindicated,for,hypertensive,patients,?,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
