Author name,Document index,Paragraph index,Sentence index,Sentence length,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81
originalAbstract,48,0,5,19,By,utilizing,the,advantages,of,Autoencoder,feature,extraction,",",we,extract,new,features,based,on,all,combined,attributes,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,48,0,6,34,Using,the,new,set,of,features,for,cluster-,ing,users,",",our,proposed,approach,(,GHRS,),has,gained,a,significant,improvement,",",which,dominates,other,methods,’,performance,in,the,cold-start,problem,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,48,0,7,21,The,experimental,results,on,the,MovieLens,dataset,show,that,the,proposed,algorithm,outperforms,many,existing,recommendation,algorithms,on,recommendation,accuracy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,0,25,﻿Thanks,to,rapid,development,of,artificial,intelligence,technology,in,recent,years,",",the,current,artificial,intelligence,technology,is,contributing,to,many,part,of,society,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,1,17,Education,",",environment,",",medical,care,",",military,",",tourism,",",economy,",",politics,",",etc,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,2,12,are,having,a,very,large,impact,on,society,as,a,whole,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,3,26,For,example,",",in,the,field,of,education,",",there,is,an,artificial,intelligence,tutoring,system,that,automatically,assigns,tutors,based,on,student,'s,level,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,4,33,In,the,field,of,economics,",",there,are,quantitative,investment,methods,that,automatically,analyze,large,amounts,of,data,to,find,investment,laws,to,create,investment,models,or,predict,changes,in,financial,markets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,5,13,As,such,",",artificial,intelligence,technology,is,being,used,in,various,fields,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,6,32,So,",",it,is,very,important,to,know,exactly,what,factors,have,an,important,influence,on,each,field,of,artificial,intelligence,technology,and,how,the,relationship,between,each,field,is,connected,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,7,14,Therefore,",",it,is,necessary,to,analyze,artificial,intelligence,technology,in,each,field,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,8,14,In,this,paper,",",we,analyze,patent,documents,related,to,artificial,intelligence,technology,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,9,21,We,propose,a,method,for,keyword,analysis,within,factors,using,artificial,intelligence,patent,data,sets,for,artificial,intelligence,technology,analysis,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,10,23,This,is,a,model,that,relies,on,feature,engineering,based,on,deep,learning,model,named,KeyBERT,",",and,using,vector,space,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,49,0,11,27,A,case,study,of,collecting,and,analyzing,artificial,intelligence,patent,data,was,conducted,to,show,how,the,proposed,model,can,be,applied,to,real,world,problems,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,50,0,0,12,﻿Social,network,alignment,aims,at,aligning,person,identities,across,social,networks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,50,0,1,24,Embedding,based,models,have,been,shown,effective,for,the,alignment,where,the,structural,proximity,preserving,objective,is,typically,adopted,for,the,model,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,50,0,2,48,With,the,observation,that,“,overly-close,”,user,embeddings,are,unavoidable,for,such,models,causing,alignment,inaccuracy,",",we,propose,a,novel,learning,framework,which,tries,to,enforce,the,resulting,embeddings,to,be,more,widely,apart,among,the,users,via,the,introduction,of,carefully,implanted,pseudo,anchors,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,50,0,3,20,We,further,proposed,a,meta-learning,algorithm,to,guide,the,updating,of,the,pseudo,anchor,embeddings,during,the,learning,process,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,50,0,4,27,The,proposed,intervention,via,the,use,of,pseudo,anchors,and,meta-learning,allows,the,learning,framework,to,be,applicable,to,a,wide,spectrum,of,network,alignment,methods,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,50,0,5,12,We,have,incorporated,the,proposed,learning,framework,into,several,state-of-the-art,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,50,0,6,37,Our,experimental,results,demonstrate,its,efficacy,where,the,methods,with,the,pseudo,anchors,implanted,can,outperform,their,counterparts,without,pseudo,anchors,by,a,fairly,large,margin,",",especially,when,there,only,exist,very,few,labeled,anchors,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,51,0,0,20,﻿Prediction+optimization,is,a,common,real-world,paradigm,where,we,have,to,pre-,dict,problem,parameters,before,solving,the,optimization,problem,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,51,0,1,23,However,",",the,criteria,by,which,the,prediction,model,is,trained,are,often,inconsistent,with,the,goal,of,the,downstream,optimization,problem,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,51,0,2,22,Recently,",",decision-focused,pre-,diction,approaches,",",such,as,SPO+,and,direct,optimization,",",have,been,proposed,to,fill,this,gap,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,51,0,3,20,However,",",they,can,not,directly,handle,the,soft,constraints,with,the,max,operator,required,in,many,real-world,objectives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,51,0,4,27,This,paper,proposes,a,novel,analytically,differentiable,surrogate,objective,framework,for,real-world,linear,and,semi-definite,negative,quadratic,programming,problems,with,soft,linear,and,non-negative,hard,constraints,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,51,0,5,31,This,framework,gives,the,theoretical,bounds,on,constraints,’,multipliers,",",and,derives,the,closed-form,solution,with,respect,to,predictive,parameters,and,thus,gradients,for,any,variable,in,the,problem,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,51,0,6,37,We,evaluate,our,method,in,three,applications,extended,with,soft,constraints,:,synthetic,linear,programming,",",portfolio,optimization,",",and,resource,provisioning,",",demon-,strating,that,our,method,outperforms,traditional,two-staged,methods,and,other,decision-focused,approaches,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,52,0,0,18,﻿An,n-queens,configuration,is,a,placement,of,n,mutually,non-attacking,queens,on,an,n,×,n,chessboard,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,52,0,1,27,The,n-queens,completion,problem,",",introduced,by,Nauck,in,1850,",",is,to,decide,whether,a,given,partial,configuration,can,be,completed,to,an,n-queens,configuration,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,52,0,2,30,In,this,paper,",",we,study,an,extremal,aspect,of,this,question,",",namely,:,how,small,must,a,partial,configuration,be,so,that,a,completion,is,always,possible,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,52,0,3,16,We,show,that,any,placement,of,at,most,n/60,mutually,non-attacking,queens,can,be,completed,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,52,0,4,23,We,also,provide,partial,configurations,of,roughly,n/4,queens,that,can,not,be,completed,",",and,formulate,a,number,of,interesting,problems,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,52,0,5,22,Our,proofs,connect,the,queens,problem,to,rainbow,matchings,in,bipartite,graphs,and,use,probabilistic,arguments,together,with,linear,programming,duality,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,53,0,0,21,﻿Normalising,flows,are,flexible,",",parameterized,distributions,that,can,be,used,to,approximate,expectations,from,intractable,distributions,via,importance,sampling,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,53,0,1,41,However,",",current,flow-based,approaches,are,limited,on,challenging,targets,where,they,either,suffer,from,mode,seeking,behaviour,or,high,variance,in,the,training,loss,",",or,rely,on,samples,from,the,target,distribution,",",which,may,not,be,available,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,53,0,2,37,To,address,these,challenges,",",we,combine,flows,with,annealed,importance,sampling,(,AIS,),",",while,using,the,α-divergence,as,our,objective,",",in,a,novel,training,procedure,",",FAB,(,Flow,AIS,Bootstrap,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,53,0,3,15,Thereby,",",the,flow,and,AIS,to,improve,each,other,in,a,bootstrapping,manner,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,53,0,4,28,We,demonstrate,that,FAB,can,be,used,to,produce,accurate,approximations,to,complex,target,distributions,",",including,Boltzmann,distributions,",",in,problems,where,previous,flow-based,methods,fail,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,54,0,0,26,﻿With,the,great,success,of,deep,learning,in,various,domains,",",graph,neural,networks,(,GNNs,),also,become,a,dominant,approach,to,graph,classification,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,54,0,1,39,By,the,help,of,a,global,readout,operation,that,simply,aggregates,all,node,(,or,node-cluster,),representations,",",existing,GNN,classifiers,obtain,a,graph-level,representation,of,an,input,graph,and,predict,its,class,label,using,the,representation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,54,0,2,25,However,",",such,global,aggregation,does,not,consider,the,structural,information,of,each,node,",",which,results,in,information,loss,on,the,global,structure,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,54,0,3,39,Particularly,",",it,limits,the,discrimination,power,by,enforcing,the,same,weight,parameters,of,the,classifier,for,all,the,node,representations,;,in,practice,",",each,of,them,contributes,to,target,classes,differently,depending,on,its,structural,semantic,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,54,0,4,46,In,this,work,",",we,propose,structural,semantic,readout,(,SSRead,),to,summarize,the,node,representations,at,the,position-level,",",which,allows,to,model,the,position-specific,weight,parameters,for,classification,as,well,as,to,effectively,capture,the,graph,semantic,relevant,to,the,global,structure,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,54,0,5,32,Given,an,input,graph,",",SSRead,aims,to,identify,structurally-meaningful,positions,by,using,the,semantic,alignment,between,its,nodes,and,structural,prototypes,",",which,encode,the,prototypical,features,of,each,position,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,54,0,6,28,The,structural,prototypes,are,optimized,to,minimize,the,alignment,cost,for,all,training,graphs,",",while,the,other,GNN,parameters,are,trained,to,predict,the,class,labels,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,54,0,7,34,Our,experimental,results,demonstrate,that,SSRead,significantly,improves,the,classification,performance,and,interpretability,of,GNN,classifiers,while,being,compatible,with,a,variety,of,aggre-,gation,functions,",",GNN,architectures,",",and,learning,frameworks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,55,0,0,34,﻿In,this,work,we,investigate,a,specific,transfer,learning,approach,for,deep,reinforce-,ment,learning,in,the,context,where,the,internal,dynamics,between,two,tasks,are,the,same,but,the,visual,representations,differ,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,55,0,1,26,We,learn,a,low-dimensional,encoding,of,the,environment,",",meant,to,capture,summarizing,abstractions,",",from,which,the,internal,dynamics,and,value,functions,are,learned,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,55,0,2,22,Transfer,is,then,obtained,by,freezing,the,learned,internal,dynamics,and,value,functions,",",thus,reusing,the,shared,low-dimensional,embedding,space,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,55,0,3,79,When,retraining,the,encoder,for,transfer,",",we,make,several,observations,:,(,i,),in,some,cases,",",there,are,local,minima,that,have,small,losses,but,a,mismatching,embedding,space,",",resulting,in,poor,task,performance,and,(,ii,),in,the,absence,of,local,minima,",",the,output,of,the,encoder,converges,in,our,experiments,to,the,same,embedding,space,",",which,leads,to,a,fast,and,efficient,transfer,as,compared,to,learning,from,scratch,.,,
originalAbstract,55,0,4,21,The,local,minima,are,caused,by,the,reduced,degree,of,freedom,of,the,optimization,process,caused,by,the,frozen,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,55,0,5,36,We,also,find,that,the,transfer,performance,is,heavily,reliant,on,the,base,model,;,some,base,models,often,result,in,a,successful,transfer,",",whereas,other,base,models,often,result,in,a,failing,transfer,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,56,0,0,21,﻿PDDL+,is,an,extension,of,PDDL2.1,which,incorporates,fully-featured,autonomous,processes,and,allows,for,better,modelling,of,mixed,discrete-continuous,domains,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,56,0,1,24,Unlike,PDDL2.1,",",PDDL+,lacks,a,logical,semantics,",",relying,instead,on,state-transitional,semantics,enriched,with,hybrid,automata,semantics,for,the,continuous,states,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,56,0,2,13,This,complex,semantics,makes,analysis,and,comparisons,to,other,action,formalisms,difficult,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,56,0,3,21,In,this,paper,",",we,propose,a,natural,extension,of,Reiter,’,s,situation,calculus,theories,inspired,by,hybrid,automata,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,56,0,4,40,The,kinship,between,PDDL+,and,hybrid,automata,allows,us,to,develop,a,direct,mapping,between,PDDL+,and,situation,calculus,",",thereby,supplying,PDDL+,with,a,logical,semantics,and,the,situation,calculus,with,a,modern,way,of,representing,autonomous,processes,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,56,0,5,19,We,outline,the,potential,benefits,of,the,mapping,by,suggesting,a,new,approach,to,effective,planning,in,PDDL+,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,57,0,0,31,﻿In,recent,years,",",image-based,biological,assays,have,steadily,be-,come,high-throughput,",",sparking,a,need,for,fast,automated,methods,to,extract,biologically-meaningful,information,from,hundreds,of,thousands,of,images,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,57,0,1,31,Tak-,ing,inspiration,from,the,success,of,ImageNet,",",we,curate,CytoImageNet,",",a,large-,scale,dataset,of,openly-sourced,and,weakly-labeled,microscopy,images,(,890K,images,",",894,classes,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,57,0,2,18,Pretraining,on,CytoImageNet,yields,features,that,are,com-,petitive,to,ImageNet,features,on,downstream,microscopy,classification,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,57,0,3,15,We,show,evidence,that,CytoImageNet,features,capture,information,not,avail-,able,in,ImageNet-trained,features,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,57,0,4,10,The,dataset,is,made,available,at,https,:,//www.kaggle.com/stanleyhua/cytoimagenet,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,58,0,0,23,﻿We,report,a,bio-inspired,framework,for,training,a,neural,network,through,rein-,forcement,learning,to,induce,high,level,functions,within,the,network,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,58,0,1,51,Based,on,the,interpretation,that,animals,have,gained,their,cognitive,functions,such,as,object,recognition,—,without,ever,being,specifically,trained,for,—,as,a,result,of,max-,imizing,their,fitness,to,the,environment,",",we,place,our,agent,in,an,environment,where,developing,certain,functions,may,facilitate,decision,making,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,58,0,2,32,The,exper-,imental,results,show,that,high,level,functions,",",such,as,image,classification,and,hidden,variable,estimation,",",can,be,naturally,and,simultaneously,induced,without,any,pre-training,or,specifying,them,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,59,0,0,26,﻿The,increasing,amounts,of,semantic,resources,offer,valuable,storage,of,human,knowledge,;,however,",",the,probability,of,wrong,entries,increases,with,the,increased,size,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,59,0,1,25,The,development,of,approaches,that,identify,potentially,spurious,parts,of,a,given,knowledge,base,is,thus,becoming,an,increasingly,impor-,tant,area,of,interest,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,59,0,2,36,In,this,work,",",we,present,a,systematic,evaluation,of,whether,structure-only,link,analysis,methods,can,already,offer,a,scalable,means,to,detecting,possible,anomalies,",",as,well,as,poten-,tially,interesting,novel,relation,candidates,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,59,0,3,40,Evaluating,thirteen,methods,on,eight,different,semantic,resources,",",including,Gene,Ontology,",",Food,Ontology,",",Marine,Ontology,and,similar,",",we,demonstrated,that,structure-only,link,analysis,could,offer,scalable,anomaly,detection,for,a,subset,of,the,data,sets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,59,0,4,37,Further,",",we,demonstrated,that,by,considering,symbolic,node,embedding,",",explanations,of,the,predic-,tions,(,links,),could,be,obtained,",",making,this,branch,of,methods,potentially,more,valuable,than,the,black-box,only,ones,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,59,0,5,31,To,our,knowledge,",",this,is,currently,one,of,the,most,extensive,systematic,studies,of,the,applicability,of,different,types,of,link,analysis,methods,across,semantic,resources,from,different,domains,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,0,18,﻿As,an,emerging,biological,identification,technology,",",vision-based,gait,identification,is,an,important,research,content,in,biometrics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,1,22,Most,existing,gait,identification,methods,extract,features,from,gait,videos,and,identify,a,probe,sample,by,a,query,in,the,gallery,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,2,23,However,",",video,data,contains,redundant,information,and,can,be,easily,influenced,by,bagging,(,BG,),and,clothing,(,CL,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,3,22,Since,human,body,skeletons,convey,essential,information,about,human,gaits,",",a,skeleton-based,gait,identification,network,is,proposed,in,our,project,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,4,16,First,",",extract,skeleton,sequences,from,the,video,and,map,them,into,a,gait,graph,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,5,23,Then,a,feature,extraction,network,based,on,Spatio-,Temporal,Graph,Convolutional,Network,(,ST-,GCN,),is,constructed,to,learn,gait,representations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,6,18,Finally,",",the,probe,sample,is,identified,by,matching,with,the,most,similar,piece,in,the,gallery,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,7,9,We,tested,our,method,on,the,CASIA-B,dataset,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,60,0,8,23,The,result,shows,that,our,approach,is,highly,adaptive,and,gets,the,advanced,result,in,BG,",",CL,conditions,",",and,average,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,61,0,0,36,﻿Most,neural,text-to-speech,(,TTS,),models,require,⟨speech,",",transcript⟩,paired,data,from,the,desired,speaker,for,high-quality,speech,synthesis,",",which,limits,the,us-,age,of,large,amounts,of,untranscribed,data,for,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,61,0,1,23,In,this,work,",",we,present,Guided-TTS,",",a,high-quality,TTS,model,that,learns,to,generate,speech,from,un-,transcribed,speech,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,61,0,2,17,Guided-TTS,combines,an,unconditional,diffusion,prob-,abilistic,model,with,a,separately,trained,phoneme,classifier,for,text-to-speech,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,61,0,3,18,By,modeling,the,unconditional,distribution,for,speech,",",our,model,can,utilize,the,untranscribed,data,for,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,61,0,4,27,For,text-to-speech,synthesis,",",we,guide,the,gener-,ative,process,of,the,unconditional,DDPM,via,phoneme,classification,to,produce,mel-spectrograms,from,the,conditional,distribution,given,transcript,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,61,0,5,18,We,show,that,Guided-TTS,achieves,comparable,performance,with,the,existing,methods,with-,out,any,transcript,for,LJSpeech,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,61,0,6,27,Our,results,further,show,that,a,single,speaker-,dependent,phoneme,classifier,trained,on,multispeaker,large-scale,data,can,guide,unconditional,DDPMs,for,various,speakers,to,perform,TTS,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,62,0,0,22,﻿In,this,paper,",",we,present,a,self-training-based,framework,for,glaucoma,grading,using,OCT,B-scans,under,the,presence,of,domain,shift,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,62,0,1,37,Particularly,",",the,proposed,two-,step,learning,methodology,resorts,to,pseudo-labels,generated,during,the,first,step,to,augment,the,training,dataset,on,the,target,domain,",",which,is,then,used,to,train,the,final,target,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,62,0,2,9,This,allows,transferring,knowledge-domain,from,the,unlabeled,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
originalAbstract,62,0,3,28,Additionally,",",we,propose,a,novel,glaucoma-specific,back-,bone,which,introduces,residual,and,attention,modules,via,skip-,connections,to,refine,the,embedding,features,of,the,latent,space,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
