Author name,Document index,Paragraph index,Sentence index,Sentence length,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18,Word 19,Word 20,Word 21,Word 22,Word 23,Word 24,Word 25,Word 26,Word 27,Word 28,Word 29,Word 30,Word 31,Word 32,Word 33,Word 34,Word 35,Word 36,Word 37,Word 38,Word 39,Word 40,Word 41,Word 42,Word 43,Word 44,Word 45,Word 46,Word 47,Word 48,Word 49,Word 50,Word 51,Word 52,Word 53,Word 54,Word 55,Word 56,Word 57,Word 58,Word 59,Word 60,Word 61,Word 62,Word 63,Word 64,Word 65,Word 66,Word 67,Word 68,Word 69,Word 70,Word 71,Word 72,Word 73,Word 74,Word 75,Word 76,Word 77,Word 78,Word 79,Word 80,Word 81
generatedAbstract,48,0,6,34,Using,the,new,set,of,features,for,cluster-,ing,users,",",our,proposed,approach,(,GHRS,),has,gained,a,significant,improvement,",",which,dominates,other,methods,’,performance,in,the,cold-start,problem,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,48,0,7,21,The,experimental,results,on,the,MovieLens,dataset,show,that,the,proposed,algorithm,outperforms,many,existing,recommendation,algorithms,on,recommendation,accuracy,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,0,25,﻿Thanks,to,rapid,development,of,artificial,intelligence,technology,in,recent,years,",",the,current,artificial,intelligence,technology,is,contributing,to,many,part,of,society,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,1,17,Education,",",environment,",",medical,care,",",military,",",tourism,",",economy,",",politics,",",etc,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,2,12,are,having,a,very,large,impact,on,society,as,a,whole,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,3,26,For,example,",",in,the,field,of,education,",",there,is,an,artificial,intelligence,tutoring,system,that,automatically,assigns,tutors,based,on,student,'s,level,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,4,33,In,the,field,of,economics,",",there,are,quantitative,investment,methods,that,automatically,analyze,large,amounts,of,data,to,find,investment,laws,to,create,investment,models,or,predict,changes,in,financial,markets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,5,13,As,such,",",artificial,intelligence,technology,is,being,used,in,various,fields,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,6,32,So,",",it,is,very,important,to,know,exactly,what,factors,have,an,important,influence,on,each,field,of,artificial,intelligence,technology,and,how,the,relationship,between,each,field,is,connected,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,7,14,Therefore,",",it,is,necessary,to,analyze,artificial,intelligence,technology,in,each,field,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,8,14,In,this,paper,",",we,analyze,patent,documents,related,to,artificial,intelligence,technology,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,9,23,We,propose,a,new,framework,for,analyzing,patent,documents,that,can,be,used,in,the,natural,language,processing,(,NLP,),paradigm,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,10,23,This,is,a,model,that,relies,on,feature,engineering,based,on,deep,learning,model,named,KeyBERT,",",and,using,vector,space,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,49,0,11,27,A,case,study,of,collecting,and,analyzing,artificial,intelligence,patent,data,was,conducted,to,show,how,the,proposed,model,can,be,applied,to,real,world,problems,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,50,0,0,12,﻿Social,network,alignment,aims,at,aligning,person,identities,across,social,networks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,50,0,1,24,Embedding,based,models,have,been,shown,effective,for,the,alignment,where,the,structural,proximity,preserving,objective,is,typically,adopted,for,the,model,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,50,0,2,45,With,the,observation,that,“,overly-close,”,user,embeddings,are,unavoidable,for,such,models,causing,alignment,inaccuracy,",",we,propose,a,new,embedding,based,model,with,a,high,precision,that,is,more,flexible,in,the,sense,that,it,can,incorporate,alignment,information,for,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,50,0,3,20,We,further,proposed,a,meta-learning,algorithm,to,guide,the,updating,of,the,pseudo,anchor,embeddings,during,the,learning,process,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,50,0,4,27,The,proposed,intervention,via,the,use,of,pseudo,anchors,and,meta-learning,allows,the,learning,framework,to,be,applicable,to,a,wide,spectrum,of,network,alignment,methods,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,50,0,5,12,We,have,incorporated,the,proposed,learning,framework,into,several,state-of-the-art,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,50,0,6,36,Our,experimental,results,show,that,the,new,model,can,outperform,previous,state-of-the-art,models,by,up,to,60,%,",",but,we,do,not,believe,this,could,be,considered,an,advantage,of,the,proposed,embedding,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,51,0,0,20,﻿Prediction+optimization,is,a,common,real-world,paradigm,where,we,have,to,pre-,dict,problem,parameters,before,solving,the,optimization,problem,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,51,0,1,23,However,",",the,criteria,by,which,the,prediction,model,is,trained,are,often,inconsistent,with,the,goal,of,the,downstream,optimization,problem,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,51,0,2,22,Recently,",",decision-focused,pre-,diction,approaches,",",such,as,SPO+,and,direct,optimization,",",have,been,proposed,to,fill,this,gap,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,51,0,3,20,However,",",they,can,not,directly,handle,the,soft,constraints,with,the,max,operator,required,in,many,real-world,objectives,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,51,0,4,31,This,paper,proposes,a,novel,approach,to,this,problem,that,avoids,the,difficulty,of,prediction,by,directly,learning,to,map,the,inferred,target,word,sequence,to,an,approximation,for,prediction,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,51,0,5,45,We,propose,a,new,non,-linear,model,that,allows,the,model,to,optimize,the,target,word,sequence,directly,(,without,learning,from,the,output,of,its,representation,",",like,the,model,trained,on,),rather,than,relying,on,the,output,from,the,target,word,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,51,0,6,37,We,evaluate,our,method,in,three,applications,extended,with,soft,constraints,:,synthetic,linear,programming,",",portfolio,optimization,",",and,resource,provisioning,",",demon-,strating,that,our,method,outperforms,traditional,two-staged,methods,and,other,decision-focused,approaches,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,52,0,0,18,﻿An,n-queens,configuration,is,a,placement,of,n,mutually,non-attacking,queens,on,an,n,×,n,chessboard,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,52,0,1,27,The,n-queens,completion,problem,",",introduced,by,Nauck,in,1850,",",is,to,decide,whether,a,given,partial,configuration,can,be,completed,to,an,n-queens,configuration,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,52,0,2,28,In,this,paper,",",we,use,N-queens,completion,of,the,same,configuration,to,find,out,whether,a,particular,partial,configuration,can,be,completed,to,the,n-queens,configuration,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,52,0,3,16,We,show,that,any,placement,of,at,most,n/60,mutually,non-attacking,queens,can,be,completed,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,52,0,4,23,We,also,provide,partial,configurations,of,roughly,n/4,queens,that,can,not,be,completed,",",and,formulate,a,number,of,interesting,problems,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,52,0,5,22,Our,proofs,connect,the,queens,problem,to,rainbow,matchings,in,bipartite,graphs,and,use,probabilistic,arguments,together,with,linear,programming,duality,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,53,0,0,21,﻿Normalising,flows,are,flexible,",",parameterized,distributions,that,can,be,used,to,approximate,expectations,from,intractable,distributions,via,importance,sampling,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,53,0,1,41,However,",",current,flow-based,approaches,are,limited,on,challenging,targets,where,they,either,suffer,from,mode,seeking,behaviour,or,high,variance,in,the,training,loss,",",or,rely,on,samples,from,the,target,distribution,",",which,may,not,be,available,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,53,0,2,37,To,address,these,challenges,",",we,combine,flows,with,annealed,importance,sampling,(,AIS,),",",while,using,the,α-divergence,as,our,objective,",",in,a,novel,training,procedure,",",FAB,(,Flow,AIS,Bootstrap,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,53,0,3,15,Thereby,",",the,flow,and,AIS,to,improve,each,other,in,a,bootstrapping,manner,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,53,0,4,41,We,demonstrate,that,FAB,can,be,used,as,a,general,framework,for,a,flow-based,model,of,attention,",",where,the,training,loss,is,the,most,expensive,part,of,the,model,",",and,it,is,able,to,overcome,all,these,limitations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,54,0,0,26,﻿With,the,great,success,of,deep,learning,in,various,domains,",",graph,neural,networks,(,GNNs,),also,become,a,dominant,approach,to,graph,classification,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,54,0,1,39,By,the,help,of,a,global,readout,operation,that,simply,aggregates,all,node,(,or,node-cluster,),representations,",",existing,GNN,classifiers,obtain,a,graph-level,representation,of,an,input,graph,and,predict,its,class,label,using,the,representation,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,54,0,2,25,However,",",such,global,aggregation,does,not,consider,the,structural,information,of,each,node,",",which,results,in,information,loss,on,the,global,structure,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,54,0,3,39,Particularly,",",it,limits,the,discrimination,power,by,enforcing,the,same,weight,parameters,of,the,classifier,for,all,the,node,representations,;,in,practice,",",each,of,them,contributes,to,target,classes,differently,depending,on,its,structural,semantic,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,54,0,4,46,In,this,work,",",we,propose,structural,semantic,readout,(,SSRead,),to,summarize,the,node,representations,at,the,position-level,",",which,allows,to,model,the,position-specific,weight,parameters,for,classification,as,well,as,to,effectively,capture,the,graph,semantic,relevant,to,the,global,structure,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,54,0,5,32,Given,an,input,graph,",",SSRead,aims,to,identify,structurally-meaningful,positions,by,using,the,semantic,alignment,between,its,nodes,and,structural,prototypes,",",which,encode,the,prototypical,features,of,each,position,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,54,0,6,28,The,structural,prototypes,are,optimized,to,minimize,the,alignment,cost,for,all,training,graphs,",",while,the,other,GNN,parameters,are,trained,to,predict,the,class,labels,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,54,0,7,33,Our,experimental,results,demonstrate,that,SSRead,can,be,easily,generalized,to,other,non-graph,corpor,a,and,can,be,used,to,achieve,much,higher,performance,than,the,previously,proposed,baseline,GNN-,based,architecture,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,55,0,0,34,﻿In,this,work,we,investigate,a,specific,transfer,learning,approach,for,deep,reinforce-,ment,learning,in,the,context,where,the,internal,dynamics,between,two,tasks,are,the,same,but,the,visual,representations,differ,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,55,0,1,26,We,learn,a,low-dimensional,encoding,of,the,environment,",",meant,to,capture,summarizing,abstractions,",",from,which,the,internal,dynamics,and,value,functions,are,learned,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,55,0,2,22,Transfer,is,then,obtained,by,freezing,the,learned,internal,dynamics,and,value,functions,",",thus,reusing,the,shared,low-dimensional,embedding,space,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,55,0,3,79,When,retraining,the,encoder,for,transfer,",",we,make,several,observations,:,(,i,),in,some,cases,",",there,are,local,minima,that,have,small,losses,but,a,mismatching,embedding,space,",",resulting,in,poor,task,performance,and,(,ii,),in,the,absence,of,local,minima,",",the,output,of,the,encoder,converges,in,our,experiments,to,the,same,embedding,space,",",which,leads,to,a,fast,and,efficient,transfer,as,compared,to,learning,from,scratch,.,,
generatedAbstract,55,0,4,21,The,local,minima,are,caused,by,the,reduced,degree,of,freedom,of,the,optimization,process,caused,by,the,frozen,models,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,55,0,5,24,We,also,find,that,a,small,",",local,hidden,maxima,have,large,losses,but,are,still,robust,when,the,training,procedure,is,parallel,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,55,0,6,37,This,is,in,line,with,the,findings,in,(,Miller,et,al.,",",2011,),",",where,we,use,a,soft,max,layer,over,the,target,information,to,capture,and,store,the,hidden,information,for,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,56,0,0,21,﻿PDDL+,is,an,extension,of,PDDL2.1,which,incorporates,fully-featured,autonomous,processes,and,allows,for,better,modelling,of,mixed,discrete-continuous,domains,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,56,0,1,24,Unlike,PDDL2.1,",",PDDL+,lacks,a,logical,semantics,",",relying,instead,on,state-transitional,semantics,enriched,with,hybrid,automata,semantics,for,the,continuous,states,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,56,0,2,13,This,complex,semantics,makes,analysis,and,comparisons,to,other,action,formalisms,difficult,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,56,0,3,25,In,this,paper,",",we,address,this,issue,by,proposing,an,approach,that,allows,to,better,model,the,discrete,domains,without,any,ontology,transition,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,56,0,4,40,The,kinship,between,PDDL+,and,hybrid,automata,allows,us,to,develop,a,direct,mapping,between,PDDL+,and,situation,calculus,",",thereby,supplying,PDDL+,with,a,logical,semantics,and,the,situation,calculus,with,a,modern,way,of,representing,autonomous,processes,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,56,0,5,19,We,outline,the,potential,benefits,of,the,mapping,by,suggesting,a,new,approach,to,effective,planning,in,PDDL+,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,57,0,0,31,﻿In,recent,years,",",image-based,biological,assays,have,steadily,be-,come,high-throughput,",",sparking,a,need,for,fast,automated,methods,to,extract,biologically-meaningful,information,from,hundreds,of,thousands,of,images,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,57,0,1,31,Tak-,ing,inspiration,from,the,success,of,ImageNet,",",we,curate,CytoImageNet,",",a,large-,scale,dataset,of,openly-sourced,and,weakly-labeled,microscopy,images,(,890K,images,",",894,classes,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,57,0,2,18,Pretraining,on,CytoImageNet,yields,features,that,are,com-,petitive,to,ImageNet,features,on,downstream,microscopy,classification,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,57,0,3,49,We,show,evidence,that,our,approach,could,be,applied,to,a,wide,range,of,image,content,in,order,to,obtain,insights,about,neural,architectures,that,are,not,solely,image-driven,",",for,instance,:,the,distributional,and,lattice-based,models,",",which,combine,both,a,lattice-based,and,a,feature-based,system,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,57,0,4,10,The,dataset,is,made,available,at,https,:,//www.kaggle.com/stanleyhua/cytoimagenet,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,58,0,0,23,﻿We,report,a,bio-inspired,framework,for,training,a,neural,network,through,rein-,forcement,learning,to,induce,high,level,functions,within,the,network,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,58,0,1,51,Based,on,the,interpretation,that,animals,have,gained,their,cognitive,functions,such,as,object,recognition,—,without,ever,being,specifically,trained,for,—,as,a,result,of,max-,imizing,their,fitness,to,the,environment,",",we,place,our,agent,in,an,environment,where,developing,certain,functions,may,facilitate,decision,making,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,58,0,2,37,The,exper-,imental,results,show,that,a,model,that,utilizes,these,neural,parameters,to,maximize,the,degree,of,knowledge,required,to,produce,neural,network,outperforms,a,model,that,only,uses,these,parameters,to,achieve,desired,features,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,59,0,0,26,﻿The,increasing,amounts,of,semantic,resources,offer,valuable,storage,of,human,knowledge,;,however,",",the,probability,of,wrong,entries,increases,with,the,increased,size,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,59,0,1,25,The,development,of,approaches,that,identify,potentially,spurious,parts,of,a,given,knowledge,base,is,thus,becoming,an,increasingly,impor-,tant,area,of,interest,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,59,0,2,64,In,this,work,",",we,report,on,a,systematic,literature,review,of,the,existing,approaches,to,such,search,",",focusing,on,three,studies,and,one,non-study,:,our,main,focus,was,on,the,development,of,such,a,systematic,methodology,that,can,exploit,the,linguistic,resources,available,to,the,development,of,new,knowledge,bases,in,ways,that,support,the,overall,goal,of,semantic,analysis,.,,,,,,,,,,,,,,,,,
generatedAbstract,59,0,3,40,Evaluating,thirteen,methods,on,eight,different,semantic,resources,",",including,Gene,Ontology,",",Food,Ontology,",",Marine,Ontology,and,similar,",",we,demonstrated,that,structure-only,link,analysis,could,offer,scalable,anomaly,detection,for,a,subset,of,the,data,sets,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,59,0,4,37,Further,",",we,demonstrated,that,by,considering,symbolic,node,embedding,",",explanations,of,the,predic-,tions,(,links,),could,be,obtained,",",making,this,branch,of,methods,potentially,more,valuable,than,the,black-box,only,ones,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,59,0,5,31,To,our,knowledge,",",this,is,currently,one,of,the,most,extensive,systematic,studies,of,the,applicability,of,different,types,of,link,analysis,methods,across,semantic,resources,from,different,domains,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,0,18,﻿As,an,emerging,biological,identification,technology,",",vision-based,gait,identification,is,an,important,research,content,in,biometrics,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,1,22,Most,existing,gait,identification,methods,extract,features,from,gait,videos,and,identify,a,probe,sample,by,a,query,in,the,gallery,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,2,23,However,",",video,data,contains,redundant,information,and,can,be,easily,influenced,by,bagging,(,BG,),and,clothing,(,CL,),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,3,22,Since,human,body,skeletons,convey,essential,information,about,human,gaits,",",a,skeleton-based,gait,identification,network,is,proposed,in,our,project,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,4,16,First,",",extract,skeleton,sequences,from,the,video,and,map,them,into,a,gait,graph,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,5,23,Then,a,feature,extraction,network,based,on,Spatio-,Temporal,Graph,Convolutional,Network,(,ST-,GCN,),is,constructed,to,learn,gait,representations,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,6,18,Finally,",",the,probe,sample,is,identified,by,matching,with,the,most,similar,piece,in,the,gallery,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,7,9,We,tested,our,method,on,the,CASIA-B,dataset,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,60,0,8,37,The,result,shows,that,our,method,outperforms,standard,gait,identification,models,",",and,shows,that,we,are,developing,a,new,technique,that,learns,from,an,existing,architecture,",",which,is,more,suitable,for,biomedical,engineering,tasks,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,61,0,0,36,﻿Most,neural,text-to-speech,(,TTS,),models,require,⟨speech,",",transcript⟩,paired,data,from,the,desired,speaker,for,high-quality,speech,synthesis,",",which,limits,the,us-,age,of,large,amounts,of,untranscribed,data,for,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,61,0,1,23,In,this,work,",",we,present,Guided-TTS,",",a,high-quality,TTS,model,that,learns,to,generate,speech,from,un-,transcribed,speech,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,61,0,2,17,Guided-TTS,combines,an,unconditional,diffusion,prob-,abilistic,model,with,a,separately,trained,phoneme,classifier,for,text-to-speech,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,61,0,3,18,By,modeling,the,unconditional,distribution,for,speech,",",our,model,can,utilize,the,untranscribed,data,for,training,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,61,0,4,27,For,text-to-speech,synthesis,",",we,guide,the,gener-,ative,process,of,the,unconditional,DDPM,via,phoneme,classification,to,produce,mel-spectrograms,from,the,conditional,distribution,given,transcript,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,61,0,5,18,We,show,that,Guided-TTS,achieves,comparable,performance,with,the,existing,methods,with-,out,any,transcript,for,LJSpeech,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,61,0,6,36,Our,results,further,show,that,Guided-TTS,outperforms,the,existing,approaches,for,speech,recognition,",",even,though,it,only,uses,an,indirect,phoneme,classifier,and,is,still,limited,to,a,relatively,small,set,of,un-,transcribed,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,62,0,0,22,﻿In,this,paper,",",we,present,a,self-training-based,framework,for,glaucoma,grading,using,OCT,B-scans,under,the,presence,of,domain,shift,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,62,0,1,37,Particularly,",",the,proposed,two-,step,learning,methodology,resorts,to,pseudo-labels,generated,during,the,first,step,to,augment,the,training,dataset,on,the,target,domain,",",which,is,then,used,to,train,the,final,target,model,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generatedAbstract,62,0,2,9,This,allows,transferring,knowledge-domain,from,the,unlabeled,data,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
